Race,FileCategory,File,PartType,PartName,Group,Slot,Subtype,Variant,Description,Vertices,PolyIndices
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 L Clavicle001,Skeleton,Bone,,,Skeleton bone (Bip001 L Clavicle001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 L UpperArm001,Skeleton,Bone,,,Skeleton bone (Bip001 L UpperArm001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 L Forearm001,Skeleton,Bone,,,Skeleton bone (Bip001 L Forearm001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 L Hand001,Skeleton,Bone,,,Skeleton bone (Bip001 L Hand001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 R Clavicle001,Skeleton,Bone,,,Skeleton bone (Bip001 R Clavicle001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 R UpperArm001,Skeleton,Bone,,,Skeleton bone (Bip001 R UpperArm001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 R Forearm001,Skeleton,Bone,,,Skeleton bone (Bip001 R Forearm001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 R Hand001,Skeleton,Bone,,,Skeleton bone (Bip001 R Hand001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 L Thigh001,Skeleton,Bone,,,Skeleton bone (Bip001 L Thigh001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 L Calf001,Skeleton,Bone,,,Skeleton bone (Bip001 L Calf001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 L Foot001,Skeleton,Bone,,,Skeleton bone (Bip001 L Foot001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 L Toe001,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 R Thigh001,Skeleton,Bone,,,Skeleton bone (Bip001 R Thigh001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 R Calf001,Skeleton,Bone,,,Skeleton bone (Bip001 R Calf001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 R Foot001,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 R Toe001,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 L Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 L Thigh),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 L Calf,Skeleton,Bone,,,Skeleton bone (Bip001 L Calf),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 L Foot,Skeleton,Bone,,,Skeleton bone (Bip001 L Foot),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 L Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe0),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 R Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 R Thigh),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 R Calf,Skeleton,Bone,,,Skeleton bone (Bip001 R Calf),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 R Foot,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 R Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe0),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 Tail,Skeleton,Bone,,,Skeleton bone (Bip001 Tail),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,bone,Bip001 Tail1,Skeleton,Bone,,,Skeleton bone (Bip001 Tail1),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_03_run.FBX,anim_stack,Take 001,anim_stack,,,,Take 001,,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 Pelvis,Skeleton,Bone,,,Skeleton bone (Bip001 Pelvis),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 Spine,Skeleton,Bone,,,Skeleton bone (Bip001 Spine),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L Clavicle,Skeleton,Bone,,,Skeleton bone (Bip001 L Clavicle),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L UpperArm,Skeleton,Bone,,,Skeleton bone (Bip001 L UpperArm),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L Forearm,Skeleton,Bone,,,Skeleton bone (Bip001 L Forearm),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L Hand,Skeleton,Bone,,,Skeleton bone (Bip001 L Hand),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R Clavicle,Skeleton,Bone,,,Skeleton bone (Bip001 R Clavicle),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R UpperArm,Skeleton,Bone,,,Skeleton bone (Bip001 R UpperArm),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R Forearm,Skeleton,Bone,,,Skeleton bone (Bip001 R Forearm),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R Hand,Skeleton,Bone,,,Skeleton bone (Bip001 R Hand),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 Neck,Skeleton,Bone,,,Skeleton bone (Bip001 Neck),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 Head,Skeleton,Bone,,,Skeleton bone (Bip001 Head),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bone_Mount,Skeleton,Bone,,,Skeleton bone (Bone_Mount),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 Pelvis001,Skeleton,Bone,,,Skeleton bone (Bip001 Pelvis001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 Spine001,Skeleton,Bone,,,Skeleton bone (Bip001 Spine001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 Neck001,Skeleton,Bone,,,Skeleton bone (Bip001 Neck001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 Head001,Skeleton,Bone,,,Skeleton bone (Bip001 Head001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L Clavicle001,Skeleton,Bone,,,Skeleton bone (Bip001 L Clavicle001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L UpperArm001,Skeleton,Bone,,,Skeleton bone (Bip001 L UpperArm001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L Forearm001,Skeleton,Bone,,,Skeleton bone (Bip001 L Forearm001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L Hand001,Skeleton,Bone,,,Skeleton bone (Bip001 L Hand001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R Clavicle001,Skeleton,Bone,,,Skeleton bone (Bip001 R Clavicle001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R UpperArm001,Skeleton,Bone,,,Skeleton bone (Bip001 R UpperArm001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R Forearm001,Skeleton,Bone,,,Skeleton bone (Bip001 R Forearm001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R Hand001,Skeleton,Bone,,,Skeleton bone (Bip001 R Hand001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L Thigh001,Skeleton,Bone,,,Skeleton bone (Bip001 L Thigh001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L Calf001,Skeleton,Bone,,,Skeleton bone (Bip001 L Calf001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L Foot001,Skeleton,Bone,,,Skeleton bone (Bip001 L Foot001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L Toe001,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R Thigh001,Skeleton,Bone,,,Skeleton bone (Bip001 R Thigh001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R Calf001,Skeleton,Bone,,,Skeleton bone (Bip001 R Calf001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R Foot001,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R Toe001,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe001),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 L Thigh),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L Calf,Skeleton,Bone,,,Skeleton bone (Bip001 L Calf),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L Foot,Skeleton,Bone,,,Skeleton bone (Bip001 L Foot),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 L Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe0),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 R Thigh),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R Calf,Skeleton,Bone,,,Skeleton bone (Bip001 R Calf),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R Foot,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 R Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe0),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 Tail,Skeleton,Bone,,,Skeleton bone (Bip001 Tail),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,bone,Bip001 Tail1,Skeleton,Bone,,,Skeleton bone (Bip001 Tail1),,
Orc,animation,Orcs/animation/Cavalry/ORC_cavalry_10_death_B.FBX,anim_stack,Take 001,anim_stack,,,,Take 001,,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 Pelvis,Skeleton,Bone,,,Skeleton bone (Bip001 Pelvis),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 Spine,Skeleton,Bone,,,Skeleton bone (Bip001 Spine),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 Neck,Skeleton,Bone,,,Skeleton bone (Bip001 Neck),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 Head,Skeleton,Bone,,,Skeleton bone (Bip001 Head),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 L Clavicle,Skeleton,Bone,,,Skeleton bone (Bip001 L Clavicle),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 L UpperArm,Skeleton,Bone,,,Skeleton bone (Bip001 L UpperArm),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 L Forearm,Skeleton,Bone,,,Skeleton bone (Bip001 L Forearm),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 L Hand,Skeleton,Bone,,,Skeleton bone (Bip001 L Hand),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 R Clavicle,Skeleton,Bone,,,Skeleton bone (Bip001 R Clavicle),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 R UpperArm,Skeleton,Bone,,,Skeleton bone (Bip001 R UpperArm),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 R Forearm,Skeleton,Bone,,,Skeleton bone (Bip001 R Forearm),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 R Hand,Skeleton,Bone,,,Skeleton bone (Bip001 R Hand),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bone_wood,Skeleton,Bone,,,Skeleton bone (Bone_wood),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bone_bag,Skeleton,Bone,,,Skeleton bone (Bone_bag),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 L Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 L Thigh),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 L Calf,Skeleton,Bone,,,Skeleton bone (Bip001 L Calf),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 L Foot,Skeleton,Bone,,,Skeleton bone (Bip001 L Foot),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 L Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe0),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 R Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 R Thigh),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 R Calf,Skeleton,Bone,,,Skeleton bone (Bip001 R Calf),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 R Foot,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,bone,Bip001 R Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe0),,
Orc,animation,Orcs/animation/Worker/ORC_worker_12_working_A.FBX,anim_stack,Take 001,anim_stack,,,,Take 001,,
Orc,siege,Orcs/models/ORC_Catapult.FBX,mesh_part,Orc_Catapult_stone,Siege,Projectile,,,Siege projectile (Orc_Catapult_stone),,
Orc,siege,Orcs/models/ORC_Catapult.FBX,mesh_part,Orc_Catapult,Siege,Engine,,,Siege engine (Orc_Catapult),,
Orc,siege,Orcs/models/ORC_Catapult.FBX,geometry,(unnamed),geometry,,,,(unnamed),22,108
Orc,siege,Orcs/models/ORC_Catapult.FBX,geometry,(unnamed),geometry,,,,(unnamed),392,1839
Orc,siege,Orcs/models/ORC_Catapult.FBX,bone,Bone_Root,Skeleton,Bone,,,Skeleton bone (Bone_Root),,
Orc,siege,Orcs/models/ORC_Catapult.FBX,bone,Bone_Platform,Skeleton,Bone,,,Skeleton bone (Bone_Platform),,
Orc,siege,Orcs/models/ORC_Catapult.FBX,bone,Bone_Arm,Skeleton,Bone,,,Skeleton bone (Bone_Arm),,
Orc,siege,Orcs/models/ORC_Catapult.FBX,bone,Bone_stone,Skeleton,Bone,,,Skeleton bone (Bone_stone),,
Orc,siege,Orcs/models/ORC_Catapult.FBX,bone,Bone_body_B,Skeleton,Bone,,,Skeleton bone (Bone_body_B),,
Orc,siege,Orcs/models/ORC_Catapult.FBX,bone,Bone_body_A,Skeleton,Bone,,,Skeleton bone (Bone_body_A),,
Orc,siege,Orcs/models/ORC_Catapult.FBX,bone,Bone_front,Skeleton,Bone,,,Skeleton bone (Bone_front),,
Orc,siege,Orcs/models/ORC_Catapult.FBX,bone,Bone_wheel_A,Skeleton,Bone,,,Skeleton bone (Bone_wheel_A),,
Orc,siege,Orcs/models/ORC_Catapult.FBX,bone,Bone_wheel_B,Skeleton,Bone,,,Skeleton bone (Bone_wheel_B),,
Orc,siege,Orcs/models/ORC_Catapult.FBX,bone,Bone_wheel_C,Skeleton,Bone,,,Skeleton bone (Bone_wheel_C),,
Orc,siege,Orcs/models/ORC_Catapult.FBX,bone,Bone_wheel_C001D,Skeleton,Bone,,,Skeleton bone (Bone_wheel_C001D),,
Orc,siege,Orcs/models/ORC_Catapult.FBX,material,Orc_Standard_Units,material,,,,Orc_Standard_Units,,
Orc,siege,Orcs/models/ORC_Catapult.FBX,texture,Map #11,texture,,,,Map #11,,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Mount_Wolf,Mount,Creature,wolf,,Mount creature: wolf,,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_weapon_Bow,Equipment,Weapon,bow,,Bow (ranged) variant - (right-hand weapon mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_weapon_staff_A,Equipment,Weapon,staff,A,Staff (caster) variant A (right-hand weapon mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_weapon_staff_C,Equipment,Weapon,staff,C,Staff (caster) variant C (right-hand weapon mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_weapon_staff_B,Equipment,Weapon,staff,B,Staff (caster) variant B (right-hand weapon mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Shield_A,Equipment,Shield,shield,A,Shield variant A (off-hand),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Shield_C,Equipment,Shield,shield,C,Shield variant C (off-hand),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Shield_B,Equipment,Shield,shield,B,Shield variant B (off-hand),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Shield_D,Equipment,Shield,shield,D,Shield variant D (off-hand),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_weapon_spear,Equipment,Weapon,spear,,Spear variant - (right-hand weapon mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_weapon_Hammer,Equipment,Weapon,hammer,,Hammer variant - (right-hand weapon mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_weapon_Dagger,Equipment,Weapon,dagger,,Dagger variant - (right-hand weapon mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_weapon_Axe_C,Equipment,Weapon,axe,C,Axe variant C (right-hand weapon mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_weapon_Sword_B,Equipment,Weapon,sword,B,Sword variant B (right-hand weapon mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_weapon_Axe_A,Equipment,Weapon,axe,A,Axe variant A (right-hand weapon mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_weapon_Mace_A,Equipment,Weapon,mace,A,Mace variant A (right-hand weapon mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_weapon_Axe_B,Equipment,Weapon,axe,B,Axe variant B (right-hand weapon mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_weapon_Sword_A,Equipment,Weapon,sword,A,Sword variant A (right-hand weapon mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Xtra_quiver,Accessory,Extra,quiver,,Arrow quiver (back),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Body_A,Body,Body / Torso,,A,Body / Torso variant A (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Body_C,Body,Body / Torso,,C,Body / Torso variant C (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Body_B,Body,Body / Torso,,B,Body / Torso variant B (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Body_F,Body,Body / Torso,,F,Body / Torso variant F (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Head_A,Body,Head,,A,Head variant A (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Body_E,Body,Body / Torso,,E,Body / Torso variant E (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Shoulderpads_C,Body,Shoulders,,C,Shoulders variant C (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Head_H,Body,Head,,H,Head variant H (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Shoulderpads_B,Body,Shoulders,,B,Shoulders variant B (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Arms_C,Body,Arms,,C,Arms variant C (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Legs_D,Body,Legs,,D,Legs variant D (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Legs_B,Body,Legs,,B,Legs variant B (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Arms_A,Body,Arms,,A,Arms variant A (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Legs_C,Body,Legs,,C,Legs variant C (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Arms_B,Body,Arms,,B,Arms variant B (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Head_B,Body,Head,,B,Head variant B (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Head_C,Body,Head,,C,Head variant C (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Head_F,Body,Head,,F,Head variant F (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Head_G,Body,Head,,G,Head variant G (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Body_D,Body,Body / Torso,,D,Body / Torso variant D (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Head_D,Body,Head,,D,Head variant D (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Head_E,Body,Head,,E,Head variant E (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Shoulderpads_F,Body,Shoulders,,F,Shoulders variant F (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Shoulderpads_E,Body,Shoulders,,E,Shoulders variant E (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Shoulderpads_D,Body,Shoulders,,D,Shoulders variant D (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Shoulderpads_A,Body,Shoulders,,A,Shoulders variant A (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Legs_A,Body,Legs,,A,Legs variant A (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,mesh_part,ORC_Units_Body_G,Body,Body / Torso,,G,Body / Torso variant G (swappable body mesh),,
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),200,896
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),23,114
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),21,84
Orc,cavalry-character,Orcs/models/ORC_Cavalry_Customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),140,424
